objectid,event_time_utc,event_time_epoch_ms,city_twp,display_address,incident_type,agency_type,agency_name,latitude,longitude
2,2026-08-02T02:15:00Z,1785636900000,WYOMING,2600 BLOCK OF BYRON CENTER AVE SW,CARBON MONOXIDE INVESTIGATION,Fire,WYOMING FIRE,,
1,2026-08-02T02:16:00Z,1785636960000,WYOMING,28TH ST SW / DE HOOP AVE SW,GENERAL ASSIST,Police,WYOMING POLICE,,
1,2026-08-02T02:16:00Z,1785636960000,WYOMING,28TH ST SW / DEHOOP AVE SW,GENERAL ASSIST,Police,WYOMING POLICE,,
1,2026-08-02T02:18:00Z,1785637080000,GAINES TWP,900 BLOCK OF WOODFIELD EAST DR SE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
1,2026-08-02T02:32:00Z,1785637920000,CALEDONIA,CHERRY VALLEY AVE SE / 92ND ST SE,BROADCAST,Police,KENT CO SHERIFF,,
1,2026-08-02T02:34:00Z,1785638040000,WALKER,700 BLOCK OF NORTHWAY DR NW,MEDICAL EMERGENCY,Fire,WALKER FIRE,,
4,2026-08-02T02:38:00Z,1785638280000,KENTWOOD,3900 BLOCK OF S ROSEBUD CT SE,911 HANG UP,Police,KENTWOOD POLICE,,
3,2026-08-02T02:40:00Z,1785638400000,KENTWOOD,CROSSWINDS DR SE / TRADEWINDS DR SE,FIRE ALARM,Fire,KENTWOOD FIRE,,
5,2026-08-02T02:41:00Z,1785638460000,KENTWOOD,3700 BLOCK OF 32ND ST SE,LOUD NOISE,Police,KENTWOOD POLICE,,
1,2026-08-02T02:43:00Z,1785638580000,CALEDONIA TWP,GREEN VALLEY RD SE / FENCEROW CT SE,LOUD NOISE,Police,KENT CO SHERIFF,,
2,2026-08-02T02:43:00Z,1785638580000,WYOMING,2300 BLOCK OF BYRON CENTER AVE SW,BURGLAR ALARM,Police,WYOMING POLICE,,
1,2026-08-02T02:59:00Z,1785639540000,WYOMING,4500 BLOCK OF JOLIETTE AVE SW,SOUND OF GUNSHOTS,Police,WYOMING POLICE,,
1,2026-08-02T03:03:00Z,1785639780000,WALKER,KENOWA AVE SW / BURTON ST,VEHICLE CRASH,Police,WALKER FIRE,,
2,2026-08-02T03:03:00Z,1785639780000,WALKER,KENOWA AVE SW / BURTON ST,VEHICLE CRASH,Police,WALKER POLICE,,
3,2026-08-02T03:07:00Z,1785640020000,KENTWOOD,5500 BLOCK OF KALAMAZOO AVE SE,DISORDERLY PERSON,Police,KENTWOOD POLICE,,
2,2026-08-02T03:10:00Z,1785640200000,WALKER,1000 BLOCK OF IRONWOOD CIR NW,CARBON MONOXIDE INVESTIGATION,Fire,WALKER FIRE,,
1,2026-08-02T03:11:00Z,1785640260000,CALEDONIA TWP,JASONVILLE CT SE / JASONVILLE FARMS BLVD SE,LOUD NOISE,Police,KENT CO SHERIFF,,
1,2026-08-02T03:20:00Z,1785640800000,KENTWOOD,5400 BLOCK OF MADISON AVE SE,GENERAL ASSIST,Police,KENTWOOD POLICE,,
4,2026-08-02T03:35:00Z,1785641700000,KENTWOOD,5100 BLOCK OF WICHITA DR SE,LOUD NOISE,Police,KENTWOOD POLICE,,
3,2026-08-02T03:40:00Z,1785642000000,KENTWOOD,2400 BLOCK OF 44TH ST SE,VEHICLE CRASH,Police,KENTWOOD POLICE,,
1,2026-08-02T03:43:00Z,1785642180000,KENTWOOD,3300 BLOCK OF PHEASANT RIDGE DR SE,DAMAGE TO PROPERTY,Police,KENTWOOD POLICE,,
1,2026-08-02T03:55:00Z,1785642900000,EAST GRAND RAPIDS,2300 BLOCK OF ARGENTINA DR SE,GENERAL ASSIST,Police,EAST GRAND RAPIDS POLICE,,
7,2026-08-02T03:57:00Z,1785643020000,WYOMING,1400 BLOCK OF PRAIRIE PKWY SW,LOUD NOISE,Police,WYOMING POLICE,,
1,2026-08-02T03:59:00Z,1785643140000,ADA TWP,8100 BLOCK OF E FULTON ST,FIGHT,Police,KENT CO SHERIFF,,
2,2026-08-02T04:04:00Z,1785643440000,KENTWOOD,4500 BLOCK OF BRETON AVE SE,VEHICLE CRASH,Police,KENTWOOD POLICE,,
2,2026-08-02T04:12:00Z,1785643920000,CALEDONIA TWP,68TH ST SE / BROADMOOR AVE SE,TRAFFIC VIOLATION,Police,KENT CO SHERIFF,,
1,2026-08-02T04:14:00Z,1785644040000,CASCADE TWP,2000 BLOCK OF CASCADE FARMS LN SE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
6,2026-08-02T04:23:00Z,1785644580000,GAINES TWP,3500 BLOCK OF 68TH ST SE,HARASSMENT,Police,KENT CO SHERIFF,,
2,2026-08-02T04:36:00Z,1785645360000,GAINES TWP,100 BLOCK OF S GREEN MEADOW ST SE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
1,2026-08-02T04:38:00Z,1785645480000,WYOMING,0 BLOCK OF JANET ST SE,FIRE ALARM,Fire,WYOMING FIRE,,
1,2026-08-02T04:45:00Z,1785645900000,TYRONE TWP,14900 BLOCK OF RED PINE DR NW,PROWLER,Police,KENT CO SHERIFF,,
1,2026-08-02T04:57:00Z,1785646620000,CASCADE TWP,4300 BLOCK OF BUTTRICK AVE SE,MEDICAL EMERGENCY,Fire,CASCADE TWP FIRE,,
2,2026-08-02T04:57:00Z,1785646620000,WALKER,600 BLOCK OF NORTH CENTER DR NW,FIRE ALARM,Fire,WALKER FIRE,,
3,2026-08-02T05:05:00Z,1785647100000,GAINES TWP,68TH ST SE / DUTTON INDUSTRIAL DR SE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
2,2026-08-02T05:09:00Z,1785647340000,KENTWOOD,200 BLOCK OF 48TH ST SE,BURGLAR ALARM,Police,KENTWOOD POLICE,,
1,2026-08-02T05:11:00Z,1785647460000,WALKER,2700 BLOCK OF COURIER CT NW,BURGLAR ALARM,Police,WALKER POLICE,,
2,2026-08-02T05:12:00Z,1785647520000,ALPINE TWP,4600 BLOCK OF TABOR RD NW,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-08-02T05:18:00Z,1785647880000,LOWELL,700 BLOCK OF BOWES RD SE,MEDICAL EMERGENCY,Fire,LOWELL AREA FIRE,,
1,2026-08-02T05:35:00Z,1785648900000,WYOMING,3800 BLOCK OF S DIVISION AVE,DISORDERLY PERSON,Police,WYOMING POLICE,,
1,2026-08-02T05:37:00Z,1785649020000,BYRON TWP,500 BLOCK OF 68TH ST SW,MEDICAL EMERGENCY,Fire,BYRON TWP FIRE,,
1,2026-08-02T05:42:00Z,1785649320000,GRANDVILLE,4700 BLOCK OF RIVERTOWN COMMONS DR SW,LOUD NOISE,Police,GRANDVILLE POLICE,,
2,2026-08-02T05:53:00Z,1785649980000,WYOMING,1900 BLOCK OF PRAIRIE PKWY SW,LOUD NOISE,Police,WYOMING POLICE,,
1,2026-08-02T06:04:00Z,1785650640000,EAST GRAND RAPIDS,1800 BLOCK OF WEALTHY ST SE,ROBBERY,Police,EAST GRAND RAPIDS POLICE,,
1,2026-08-02T06:05:00Z,1785650700000,KENT CITY,200 BLOCK OF W MUSKEGON ST NW,GENERAL ASSIST,Police,KENT CO SHERIFF,,
5,2026-08-02T06:19:00Z,1785651540000,TYRONE TWP,2300 BLOCK OF 20 MILE RD NW,LOUD NOISE,Police,KENT CO SHERIFF,,
1,2026-08-02T06:36:00Z,1785652560000,CASCADE TWP,5800 BLOCK OF TALLTIMBER ST SE,BURGLAR ALARM,Police,KENT CO SHERIFF,,
2,2026-08-02T06:41:00Z,1785652860000,CEDAR SPRINGS,300 BLOCK OF WEST ST NE,MEDICAL EMERGENCY,Fire,CEDAR SPRINGS FIRE,,
1,2026-08-02T06:50:00Z,1785653400000,WYOMING,700 BLOCK OF 44TH ST SW,SOUND OF GUNSHOTS,Police,WYOMING POLICE,,
1,2026-08-02T07:08:00Z,1785654480000,WYOMING,700 BLOCK OF 44TH ST SW,STOLEN VEHICLE RECOVERY,Police,WYOMING POLICE,,
1,2026-08-02T07:08:00Z,1785654480000,WYOMING,800 BLOCK OF 54TH ST SW,STOLEN VEHICLE RECOVERY,Police,WYOMING POLICE,,
1,2026-08-02T07:10:00Z,1785654600000,BYRON TWP,7200 BLOCK OF INDEPENDENCE LN SW,MEDICAL EMERGENCY,Fire,BYRON TWP FIRE,,
2,2026-08-02T07:19:00Z,1785655140000,WALKER,1000 BLOCK OF 4 MILE RD NW,LOUD NOISE,Police,WALKER POLICE,,
1,2026-08-02T07:26:00Z,1785655560000,COURTLAND TWP,5900 BLOCK OF TRILLIUM HILLS DR NE,MEDICAL EMERGENCY,Fire,COURTLAND TWP FIRE,,
2,2026-08-02T07:38:00Z,1785656280000,WYOMING,800 BLOCK OF TIMOTHY ST SE,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
1,2026-08-02T07:38:00Z,1785656280000,WYOMING,800 BLOCK OF TIMOTHY ST SE,GENERAL ASSIST,Police,WYOMING POLICE,,
1,2026-08-02T07:41:00Z,1785656460000,GRANDVILLE,4100 BLOCK OF N OSAGE DR SW,GENERAL ASSIST,Police,GRANDVILLE POLICE,,
1,2026-08-02T07:49:00Z,1785656940000,GAINES TWP,700 BLOCK OF PRESERVE CIRCLE DR SE,MEDICAL EMERGENCY,Fire,GAINES TWP FIRE,,
2,2026-08-02T08:03:00Z,1785657780000,WYOMING,5300 BLOCK OF EAGLE GLEN AVE SW,STOLEN VEHICLE,Police,WYOMING POLICE,,
1,2026-08-02T08:09:00Z,1785658140000,KENTWOOD,4100 BLOCK OF FOREST CREEK RD SE,SUSPICIOUS INCIDENT,Police,KENTWOOD POLICE,,
1,2026-08-02T08:15:00Z,1785658500000,WYOMING,2400 BLOCK OF BYRON CENTER AVE SW,MISC FIRE,Fire,WYOMING FIRE,,
1,2026-08-02T08:19:00Z,1785658740000,NEWAYGO ENSLEY TWP,5000 BLOCK OF E 136TH ST,MEDICAL EMERGENCY,Fire,SAND LAKE FIRE,,
1,2026-08-02T08:26:00Z,1785659160000,WYOMING,EAGLE GLEN AVE SW / MULLIGAN DR SW,SUSPICIOUS INCIDENT,Police,WYOMING POLICE,,
1,2026-08-02T08:39:00Z,1785659940000,KENTWOOD,3100 BLOCK OF CREEK DR SE,SUSPICIOUS INCIDENT,Police,KENTWOOD POLICE,,
1,2026-08-02T08:48:00Z,1785660480000,WYOMING,5000 BLOCK OF HARBOR HOUSE LN SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
1,2026-08-02T09:00:00Z,1785661200000,WYOMING,2300 BLOCK OF CLYDE PARK AVE SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
1,2026-08-02T09:01:00Z,1785661260000,GAINES TWP,300 BLOCK OF S GREEN MEADOW ST SE,DISORDERLY PERSON,Police,KENT CO SHERIFF,,
1,2026-08-02T09:03:00Z,1785661380000,PLAINFIELD TWP,500 BLOCK OF WILLOW WALK CIR NE,SOUND OF GUNSHOTS,Police,KENT CO SHERIFF,,
1,2026-08-02T09:20:00Z,1785662400000,CASCADE TWP,6300 BLOCK OF TAHOE LN SE,MEDICAL EMERGENCY,Fire,CASCADE TWP FIRE,,
1,2026-08-02T09:31:00Z,1785663060000,NEWAYGO ENSLEY TWP,12300 BLOCK OF S TAMARACK AVE,MEDICAL EMERGENCY,Fire,SAND LAKE FIRE,,
1,2026-08-02T09:51:00Z,1785664260000,GRAND RAPIDS TWP,2700 BLOCK OF LEFFINGWELL AVE NE,BURGLARY,Police,KENT CO SHERIFF,,
2,2026-08-02T09:51:00Z,1785664260000,GRAND RAPIDS TWP,2700 BLOCK OF LEFFINGWELL AVE NE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
2,2026-08-02T09:53:00Z,1785664380000,CASCADE TWP,5400 BLOCK OF 28TH ST CT SE,FRAUD,Police,KENT CO SHERIFF,,
1,2026-08-02T10:09:00Z,1785665340000,KENTWOOD,100 BLOCK OF 47TH ST SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
3,2026-08-02T10:29:00Z,1785666540000,PLAINFIELD TWP,NORTHLAND DR NE / PLAINFIELD AVE NE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
1,2026-08-02T10:38:00Z,1785667080000,GAINES TWP,EASTPORT DR SE / KALAMAZOO AVE SE,VEHICLE CRASH,Police,GAINES TWP FIRE,,
2,2026-08-02T10:38:00Z,1785667080000,GAINES TWP,EASTPORT DR SE / KALAMAZOO AVE SE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
1,2026-08-02T10:38:00Z,1785667080000,WALKER,2000 BLOCK OF WHITMORE AVE NW,MEDICAL EMERGENCY,Fire,WALKER FIRE,,
1,2026-08-02T10:51:00Z,1785667860000,WYOMING,1100 BLOCK OF LA PALOMA DR SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
1,2026-08-02T10:59:00Z,1785668340000,WALKER,500 BLOCK OF BARKWOOD DR NW,MEDICAL EMERGENCY,Fire,WALKER FIRE,,
1,2026-08-02T11:03:00Z,1785668580000,WYOMING,1300 BLOCK OF 36TH ST SW,WELFARE CHECK,Police,WYOMING POLICE,,
3,2026-08-02T11:31:00Z,1785670260000,PLAINFIELD TWP,7400 BLOCK OF MAPLE LN NE,MEDICAL EMERGENCY,Fire,PLAINFIELD TWP FIRE,,
1,2026-08-02T11:43:00Z,1785670980000,CASCADE TWP,2700 BLOCK OF SHADOWBROOK DR SE,FIRE ALARM,Fire,CASCADE TWP FIRE,,
2,2026-08-02T11:43:00Z,1785670980000,GAINES TWP,1800 BLOCK OF MARKETPLACE DR SE,DISORDERLY PERSON,Police,KENT CO SHERIFF,,
1,2026-08-02T11:59:00Z,1785671940000,WYOMING,5500 BLOCK OF CRIPPEN AVE SW,LOITERING,Police,WYOMING POLICE,,
1,2026-08-02T12:23:00Z,1785673380000,BYRON TWP,7600 BLOCK OF CATERPILLAR CT SW,OBSCENITY,Police,KENT CO SHERIFF,,
1,2026-08-02T12:37:00Z,1785674220000,WYOMING,5300 BLOCK OF EAGLE GLEN AVE SW,LARCENY,Police,WYOMING POLICE,,
1,2026-08-02T12:48:00Z,1785674880000,CEDAR SPRINGS,400 BLOCK OF CEDAR ST NE,WELFARE CHECK,Police,KENT CO SHERIFF,,
3,2026-08-02T12:48:00Z,1785674880000,SPARTA,200 BLOCK OF HARPER DR NW,GENERAL ASSIST,Police,SPARTA POLICE,,
2,2026-08-02T12:50:00Z,1785675000000,GRAND RAPIDS TWP,2100 BLOCK OF FOX RIDGE DR NE,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-08-02T12:53:00Z,1785675180000,WALKER,2400 BLOCK OF BRISTOL AVE NW,MEDICAL EMERGENCY,Fire,WALKER FIRE,,
2,2026-08-02T12:56:00Z,1785675360000,LOWELL,400 BLOCK OF N CENTER ST SE,MEDICAL EMERGENCY,Fire,LOWELL AREA FIRE,,
1,2026-08-02T12:57:00Z,1785675420000,WYOMING,34TH ST SW / HILLCROFT AVE SW,WEAPONS VIOLATION,Police,WYOMING POLICE,,
1,2026-08-02T13:25:00Z,1785677100000,CANNON TWP,6700 BLOCK OF EGYPT VALLEY AVE NE,MEDICAL EMERGENCY,Fire,CANNON TWP FIRE,,
3,2026-08-02T13:33:00Z,1785677580000,WYOMING,800 BLOCK OF KATHLEEN ST SE,FOUND PROPERTY,Police,WYOMING POLICE,,
3,2026-08-02T13:38:00Z,1785677880000,CASCADE TWP,2400 BLOCK OF HIGH RIDGE LN SE,WELFARE CHECK,Police,KENT CO SHERIFF,,
2,2026-08-02T13:39:00Z,1785677940000,BYRON TWP,6900 BLOCK OF BYRON LAKES DR SW,MEDICAL EMERGENCY,Fire,BYRON TWP FIRE,,
1,2026-08-02T13:42:00Z,1785678120000,KENTWOOD,4500 BLOCK OF WINTERGREEN DR SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
4,2026-08-02T13:45:00Z,1785678300000,WYOMING,1000 BLOCK OF 28TH ST SW,LOUD NOISE,Police,WYOMING POLICE,,
2,2026-08-02T13:48:00Z,1785678480000,KENTWOOD,5300 BLOCK OF EFFINGHAM DR SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
1,2026-08-02T13:49:00Z,1785678540000,CALEDONIA TWP,6100 BLOCK OF 76TH ST SE,MEDICAL EMERGENCY,Fire,CALEDONIA TWP FIRE,,
1,2026-08-02T14:01:00Z,1785679260000,GRAND RAPIDS,US-131 FWY,TRAFFIC CONTROL,Police,MICHIGAN STATE POLICE,,
3,2026-08-02T14:10:00Z,1785679800000,KENT CITY,100 BLOCK OF S MAIN ST NW,MEDICAL EMERGENCY,Fire,KENT CITY FIRE,,
1,2026-08-02T14:14:00Z,1785680040000,WYOMING,300 BLOCK OF 28TH ST SW,SUSPICIOUS INCIDENT,Police,WYOMING POLICE,,
10,2026-08-02T14:15:00Z,1785680100000,GRAND RAPIDS,900 BLOCK OF LEONARD ST NW,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
1,2026-08-02T14:17:00Z,1785680220000,GRANDVILLE,4000 BLOCK OF 44TH ST SW,FRAUD,Police,GRANDVILLE POLICE,,
1,2026-08-02T14:23:00Z,1785680580000,WYOMING,4500 BLOCK OF CLYDE PARK AVE SW,TRESPASSING,Police,WYOMING POLICE,,
7,2026-08-02T14:26:00Z,1785680760000,BYRON TWP,1700 BLOCK OF 68TH ST SW,VEHICLE CRASH,Police,KENT CO SHERIFF,,
1,2026-08-02T14:34:00Z,1785681240000,KENTWOOD,2500 BLOCK OF FOREST HILL AVE SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
7,2026-08-02T14:34:00Z,1785681240000,KENTWOOD,1100 BLOCK OF GENTIAN DR SE,SUSPICIOUS INCIDENT,Police,KENTWOOD POLICE,,
1,2026-08-02T14:37:00Z,1785681420000,PLAINFIELD TWP,4600 BLOCK OF CHANDY DR NE,STRUCTURE FIRE,Fire,PLAINFIELD TWP FIRE,,
2,2026-08-02T14:37:00Z,1785681420000,ROCKFORD,600 BLOCK OF HIGHLANDER DR NE,SUSPICIOUS INCIDENT,Police,ROCKFORD POLICE,,
1,2026-08-02T14:42:00Z,1785681720000,GAINES TWP,1800 BLOCK OF SOUTH PARK SE,MEDICAL EMERGENCY,Fire,GAINES TWP FIRE,,
2,2026-08-02T14:42:00Z,1785681720000,WALKER,1200 BLOCK OF WALKER VILLAGE DR NW,MEDICAL EMERGENCY,Fire,WALKER FIRE,,
2,2026-08-02T14:45:00Z,1785681900000,CEDAR SPRINGS,400 BLOCK OF S MAIN ST NE,MEDICAL EMERGENCY,Fire,CEDAR SPRINGS FIRE,,
1,2026-08-02T14:49:00Z,1785682140000,CALEDONIA TWP,CHERRY VALLEY AVE SE / 108TH ST SE,VEHICLE CRASH,Police,CALEDONIA TWP FIRE,,
2,2026-08-02T14:49:00Z,1785682140000,CALEDONIA TWP,CHERRY VALLEY AVE SE / 108TH ST SE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
3,2026-08-02T14:52:00Z,1785682320000,KENTWOOD,2700 BLOCK OF EAST BELTLINE AVE SE,GENERAL ASSIST,Police,KENTWOOD POLICE,,
1,2026-08-02T14:54:00Z,1785682440000,WYOMING,3800 BLOCK OF S DIVISION AVE,BURGLARY,Police,WYOMING POLICE,,
2,2026-08-02T14:56:00Z,1785682560000,GRAND RAPIDS,600 BLOCK OF DIAMOND AVE NE,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
3,2026-08-02T14:58:00Z,1785682680000,KENTWOOD,44TH ST SE / BRETON AVE SE,VEHICLE CRASH,Police,KENTWOOD POLICE,,
1,2026-08-02T14:59:00Z,1785682740000,WYOMING,2400 BLOCK OF ITHACA ST SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
9,2026-08-02T15:09:00Z,1785683340000,WALKER,3100 BLOCK OF WILSON DR NW,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
8,2026-08-02T15:10:00Z,1785683400000,KENTWOOD,2700 BLOCK OF EAST BELTLINE AVE SE,LARCENY,Police,KENTWOOD POLICE,,
2,2026-08-02T15:13:00Z,1785683580000,CANNON TWP,5100 BLOCK OF BELDING RD NE,MEDICAL EMERGENCY,Fire,CANNON TWP FIRE,,
1,2026-08-02T15:14:00Z,1785683640000,GRANDVILLE,4400 BLOCK OF KENOWA AVE SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
1,2026-08-02T15:22:00Z,1785684120000,GRAND RAPIDS TWP,3900 BLOCK OF KNAPP ST NE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
1,2026-08-02T15:33:00Z,1785684780000,ROCKFORD,500 BLOCK OF E DIVISION ST NE,LOITERING,Police,ROCKFORD POLICE,,
2,2026-08-02T15:37:00Z,1785685020000,ALGOMA TWP,9800 BLOCK OF SUMMIT AVE NE,WIRE DOWN,Fire,ALGOMA TWP FIRE,,
1,2026-08-02T15:43:00Z,1785685380000,WALKER,1400 BLOCK OF TRINIDAD DR NW,GENERAL ASSIST,Police,WALKER POLICE,,
1,2026-08-02T15:45:00Z,1785685500000,EAST GRAND RAPIDS,2300 BLOCK OF LAKE DR SE,GENERAL ASSIST,Police,EAST GRAND RAPIDS POLICE,,
2,2026-08-02T15:45:00Z,1785685500000,PLAINFIELD TWP,5 MILE RD NE / EAST BELTLINE AVE NE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
1,2026-08-02T15:49:00Z,1785685740000,WYOMING,800 BLOCK OF 44TH ST SW,GENERAL ASSIST,Police,WYOMING POLICE,,
3,2026-08-02T15:53:00Z,1785685980000,PLAINFIELD TWP,6600 BLOCK OF PLEASANTVIEW DR NE,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-08-02T15:58:00Z,1785686280000,GRAND RAPIDS TWP,1100 BLOCK OF MEDICAL PARK DR SE,ASSAULT,Police,KENT CO SHERIFF,,
1,2026-08-02T15:58:00Z,1785686280000,KENTWOOD,2300 BLOCK OF STOWEVALLEY DR SE,BARKING DOG,Police,KENTWOOD POLICE,,
3,2026-08-02T16:13:00Z,1785687180000,KENTWOOD,4700 BLOCK OF QUAKER HILL CT SE,GENERAL ASSIST,Police,KENTWOOD POLICE,,
1,2026-08-02T16:13:00Z,1785687180000,KENTWOOD,600 BLOCK OF 56TH ST SE,GENERAL ASSIST,Police,KENTWOOD POLICE,,
1,2026-08-02T16:20:00Z,1785687600000,WALKER,1300 BLOCK OF GRANADA DR NW,SUSPICIOUS INCIDENT,Police,WALKER POLICE,,
9,2026-08-02T16:28:00Z,1785688080000,GRAND RAPIDS,400 BLOCK OF UNION AVE SE,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
2,2026-08-02T16:28:00Z,1785688080000,GRAND RAPIDS TWP,2800 BLOCK OF EAST BELTLINE AVE NE,BURGLAR ALARM,Police,KENT CO SHERIFF,,
2,2026-08-02T16:28:00Z,1785688080000,BYRON TWP,CUTLER PARK DR SW / PALMA ST SW,TRAFFIC VIOLATION,Police,KENT CO SHERIFF,,
1,2026-08-02T16:30:00Z,1785688200000,WYOMING,3600 BLOCK OF CLYDE PARK AVE SW,911 HANG UP,Police,WYOMING POLICE,,
2,2026-08-02T16:36:00Z,1785688560000,WYOMING,3300 BLOCK OF EASTERN AVE SE,BURGLAR ALARM,Police,WYOMING POLICE,,
5,2026-08-02T16:40:00Z,1785688800000,SPENCER TWP,18 MILE RD NE / KELLER AVE NE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
1,2026-08-02T16:44:00Z,1785689040000,EAST GRAND RAPIDS,LAKESIDE DR SE / ROBINSON RD SE,GENERAL ASSIST,Police,EAST GRAND RAPIDS POLICE,,
8,2026-08-02T16:49:00Z,1785689340000,GRAND RAPIDS,800 BLOCK OF MADISON AVE SE,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
1,2026-08-02T16:51:00Z,1785689460000,ALPINE TWP,4200 BLOCK OF CHASSERAL DR NW,DISORDERLY PERSON,Police,KENT CO SHERIFF,,
2,2026-08-02T16:52:00Z,1785689520000,GRANDVILLE,4000 BLOCK OF COMANCHE CT SW,ABANDONED VEHICLE,Police,GRANDVILLE POLICE,,
1,2026-08-02T16:58:00Z,1785689880000,SPARTA,200 BLOCK OF HARPER DR NW,GENERAL ASSIST,Police,SPARTA POLICE,,
1,2026-08-02T17:06:00Z,1785690360000,WYOMING,28TH ST SW / S DIVISION AVE,ORDINANCE VIOLATION,Police,WYOMING POLICE,,
1,2026-08-02T17:40:00Z,1785692400000,COURTLAND TWP,11 MILE RD NE / SHANER AVE NE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
3,2026-08-02T17:49:00Z,1785692940000,WALKER,100 BLOCK OF MANZANA CT NW,911 HANG UP,Police,WALKER POLICE,,
3,2026-08-02T17:58:00Z,1785693480000,WALKER,300 BLOCK OF WILSON AVE NW,FRAUD,Police,WALKER POLICE,,
2,2026-08-02T18:00:00Z,1785693600000,WYOMING,1100 BLOCK OF JOOSTEN ST SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
1,2026-08-02T18:02:00Z,1785693720000,KENTWOOD,200 BLOCK OF KELLOGG WOODS PARK DR SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
3,2026-08-02T18:06:00Z,1785693960000,ROCKFORD,300 BLOCK OF BYRNE INDUSTRIAL DR NE,BURGLAR ALARM,Police,ROCKFORD POLICE,,
1,2026-08-02T18:06:00Z,1785693960000,WYOMING,2700 BLOCK OF LONGSTREET AVE SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
2,2026-08-02T18:12:00Z,1785694320000,BYRON TWP,400 BLOCK OF GORDON INDUSTRIAL CT SW,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
1,2026-08-02T18:13:00Z,1785694380000,WYOMING,100 BLOCK OF 28TH ST SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
5,2026-08-02T18:16:00Z,1785694560000,CASCADE TWP,28TH ST SE / HOTEL AVE SE,TRAFFIC VIOLATION,Police,KENT CO SHERIFF,,
1,2026-08-02T18:29:00Z,1785695340000,WYOMING,200 BLOCK OF JEAN ST SW,WELFARE CHECK,Police,WYOMING POLICE,,
2,2026-08-02T18:37:00Z,1785695820000,WALKER,3000 BLOCK OF WALKENT DR NW,BURGLAR ALARM,Police,WALKER POLICE,,
2,2026-08-02T18:38:00Z,1785695880000,PLAINFIELD TWP,200 BLOCK OF TROUT LILY LN NE,MEDICAL EMERGENCY,Fire,PLAINFIELD TWP FIRE,,
1,2026-08-02T18:44:00Z,1785696240000,CALEDONIA TWP,BROADMOOR AVE SE / 68TH ST SE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
4,2026-08-02T18:45:00Z,1785696300000,GRANDVILLE,3100 BLOCK OF 44TH ST SW,FOUND PROPERTY,Police,GRANDVILLE POLICE,,
4,2026-08-02T18:45:00Z,1785696300000,GRANDVILLE,4400 BLOCK OF 44TH ST SW,FOUND PROPERTY,Police,GRANDVILLE POLICE,,
2,2026-08-02T18:45:00Z,1785696300000,ROCKFORD,300 BLOCK OF PARK PLACE DR NE,BURGLAR ALARM,Police,ROCKFORD POLICE,,
2,2026-08-02T18:46:00Z,1785696360000,BYRON TWP,9500 BLOCK OF WILSON AVE SW,GENERAL ASSIST,Police,KENT CO SHERIFF,,
1,2026-08-02T18:46:00Z,1785696360000,KENTWOOD,2000 BLOCK OF INNWOOD DR SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
3,2026-08-02T18:50:00Z,1785696600000,ALGOMA TWP,FRISKE DR NE / 12 MILE RD NE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
